itemid,hasbird,base,name,Frequence max
03649d48-bacc-4483-a147,avec oiseau,apprentissage,03649d48-bacc-4483-a147,4019.5010649385963
184b0704-bb06-4172-bd6d,sans oiseau,apprentissage,184b0704-bb06-4172-bd6d,255.19258070489477
8ae5af34-ae09-4775-8444,sans oiseau,apprentissage,8ae5af34-ae09-4775-8444,11025.0
6b955b88-219b-4d14-ab72,sans oiseau,apprentissage,6b955b88-219b-4d14-ab72,4028.0880402717257
e4987a52-7af4-4eab-91d3,sans oiseau,apprentissage,e4987a52-7af4-4eab-91d3,3274.07101680695
6ba669dd-7bdf-4bfd-8677,avec oiseau,apprentissage,6ba669dd-7bdf-4bfd-8677,5882.083351787059
425e66a6-837e-4fc3-ac1d,sans oiseau,apprentissage,425e66a6-837e-4fc3-ac1d,1760.2555813764232
a90a6cc6-ec26-4b6e-a298,avec oiseau,apprentissage,a90a6cc6-ec26-4b6e-a298,7751.423845561246
d823472d-5428-44b1-9b49,avec oiseau,apprentissage,d823472d-5428-44b1-9b49,9846.231373635705
9a0aab9f-bcc5-4d24-9d35,sans oiseau,apprentissage,9a0aab9f-bcc5-4d24-9d35,4274.255054263986
cf24154f-a365-4d27-88b2,sans oiseau,apprentissage,cf24154f-a365-4d27-88b2,867.4030420309074
dc9a096a-c055-431e-88f5,avec oiseau,apprentissage,dc9a096a-c055-431e-88f5,10334.732179272216
fa844e8f-52a8-4fcd-b831,sans oiseau,apprentissage,fa844e8f-52a8-4fcd-b831,2365.184553896791
f2d12bbe-a218-42c2-adff,avec oiseau,apprentissage,f2d12bbe-a218-42c2-adff,1924.5101392401646
eecb2976-7e9f-4b20-a7c1,avec oiseau,apprentissage,eecb2976-7e9f-4b20-a7c1,8826.329702673485
9f1fb6d9-a4a3-40e2-aa2f,avec oiseau,apprentissage,9f1fb6d9-a4a3-40e2-aa2f,280.43032141346316
7603654c-a1d6-4650-8bb8,avec oiseau,apprentissage,7603654c-a1d6-4650-8bb8,1936.3460651601877
ce27dd65-65ae-482e-85bf,avec oiseau,apprentissage,ce27dd65-65ae-482e-85bf,3511.50091063128
094146f7-8f15-462b-9040,avec oiseau,apprentissage,094146f7-8f15-462b-9040,4591.097335323721
71ea6823-b64a-444c-bf7b,avec oiseau,apprentissage,71ea6823-b64a-444c-bf7b,8524.501573976915
bd044f76-2eef-46bd-9ee4,avec oiseau,apprentissage,bd044f76-2eef-46bd-9ee4,4701.441852282876
6431ed6d-0249-4a36-a096,avec oiseau,apprentissage,6431ed6d-0249-4a36-a096,2208.868036277817
c472ce8f-0500-441b-91d6,avec oiseau,apprentissage,c472ce8f-0500-441b-91d6,8429.401141976708
4bd2e59e-993f-4453-93f9,avec oiseau,apprentissage,4bd2e59e-993f-4453-93f9,8468.943288453693
114142f2-e22d-4e02-95d0,sans oiseau,apprentissage,114142f2-e22d-4e02-95d0,1135.1753453772583
2032fbdc-2dbd-4430-87a0,sans oiseau,apprentissage,2032fbdc-2dbd-4430-87a0,4503.8696638967
bc7eb57a-f665-498c-836a,sans oiseau,apprentissage,bc7eb57a-f665-498c-836a,11025.0
fec03f79-d181-44df-9858,avec oiseau,apprentissage,fec03f79-d181-44df-9858,10121.793590798528
82f27c65-fe26-422a-9784,avec oiseau,apprentissage,82f27c65-fe26-422a-9784,1080.8376011448836
ec0ac700-cd70-45f7-9d3b,sans oiseau,apprentissage,ec0ac700-cd70-45f7-9d3b,1997.5450707901678
5f4fdd37-0f1f-4b54-98b7,avec oiseau,apprentissage,5f4fdd37-0f1f-4b54-98b7,8703.190057552001
eeac7916-218f-48f5-9f7e,avec oiseau,apprentissage,eeac7916-218f-48f5-9f7e,586.4860160410884
69a386c5-85bf-4f74-b2d6,sans oiseau,apprentissage,69a386c5-85bf-4f74-b2d6,1887.7417305685376
a411d9d6-aa53-4355-a262,avec oiseau,apprentissage,a411d9d6-aa53-4355-a262,7547.356249604399
1a0eb087-e52d-40a5-9b91,avec oiseau,apprentissage,1a0eb087-e52d-40a5-9b91,3049.4784272575766
c5d06087-b500-464f-9bfb,avec oiseau,apprentissage,c5d06087-b500-464f-9bfb,5577.696960675526
6f303fd4-651f-438c-833e,avec oiseau,apprentissage,6f303fd4-651f-438c-833e,2596.0425180654415
d9b3bccb-b7c3-4ac3-b218,avec oiseau,apprentissage,d9b3bccb-b7c3-4ac3-b218,6587.959866220736
34876356-a90f-4458-8293,avec oiseau,apprentissage,34876356-a90f-4458-8293,381.6057914533013
99340fc1-1121-4cca-88ff,avec oiseau,apprentissage,99340fc1-1121-4cca-88ff,8098.562950687508
4ca91f9a-5e83-4d44-a6d1,sans oiseau,apprentissage,4ca91f9a-5e83-4d44-a6d1,3017.5608397057226
2df6262f-befd-43ca-a391,avec oiseau,apprentissage,2df6262f-befd-43ca-a391,2511.400849820022
ce871109-871c-4598-a047,avec oiseau,apprentissage,ce871109-871c-4598-a047,7729.370100611074
a44cffce-eedd-413e-b600,avec oiseau,apprentissage,a44cffce-eedd-413e-b600,503.94271283491787
bde4d49d-08ce-4b29-a62f,avec oiseau,apprentissage,bde4d49d-08ce-4b29-a62f,8330.689599177244
1059b71c-5366-4718-a75f,sans oiseau,apprentissage,1059b71c-5366-4718-a75f,10085.724158245344
6936e248-0d68-4df8-87cf,avec oiseau,apprentissage,6936e248-0d68-4df8-87cf,4181.656472434977
22dd8c00-e25d-483a-937e,sans oiseau,apprentissage,22dd8c00-e25d-483a-937e,915.2690996554874
9d6970df-462d-46d7-afa8,avec oiseau,apprentissage,9d6970df-462d-46d7-afa8,3620.786117386569
2854f37c-28ca-4286-8a5d,avec oiseau,apprentissage,2854f37c-28ca-4286-8a5d,4186.191282249301
ce7f6971-961d-40ff-8ea1,avec oiseau,apprentissage,ce7f6971-961d-40ff-8ea1,4624.2559577869
ce89f36d-9911-4d58-b7bd,avec oiseau,apprentissage,ce89f36d-9911-4d58-b7bd,6343.409389586261
6fff6680-4b0f-4f7f-bae4,avec oiseau,apprentissage,6fff6680-4b0f-4f7f-bae4,3188.4275209893553
aaac9dad-7333-478b-9aab,sans oiseau,apprentissage,aaac9dad-7333-478b-9aab,2457.7704609595485
f864d112-c794-4a2e-93f3,avec oiseau,apprentissage,f864d112-c794-4a2e-93f3,472.8416424398981
cea8b330-abf4-4960-a6a1,avec oiseau,apprentissage,cea8b330-abf4-4960-a6a1,1917.6161736447534
d7ef258a-df48-48ab-b453,avec oiseau,apprentissage,d7ef258a-df48-48ab-b453,4063.3968442988985
3692975f-2927-4fbe-92ab,avec oiseau,apprentissage,3692975f-2927-4fbe-92ab,5942.45277970999
2e40e88f-4a96-443b-99bd,avec oiseau,apprentissage,2e40e88f-4a96-443b-99bd,294.2236033230426
a8b1bc31-b61b-4779-ae2f,avec oiseau,apprentissage,a8b1bc31-b61b-4779-ae2f,8576.187972991345
073260ae-94a5-4bac-be70,avec oiseau,apprentissage,073260ae-94a5-4bac-be70,7439.164589658767
0d5e3cdc-9038-452b-baf4,avec oiseau,apprentissage,0d5e3cdc-9038-452b-baf4,835.4759262767599
e2c1b9e7-6465-4d81-ab07,avec oiseau,apprentissage,e2c1b9e7-6465-4d81-ab07,8154.279055257662
4c7426b5-b999-4ab6-9285,avec oiseau,apprentissage,4c7426b5-b999-4ab6-9285,7440.1638192776545
138c8d9d-2058-4f0b-b643,sans oiseau,apprentissage,138c8d9d-2058-4f0b-b643,1501.2407232492242
ce4c34ee-1931-453e-81ff,avec oiseau,apprentissage,ce4c34ee-1931-453e-81ff,7500.3231400452305
457a7557-738b-46ed-bcd5,avec oiseau,apprentissage,457a7557-738b-46ed-bcd5,1174.0948021933204
3ada377d-3c8c-498c-971b,sans oiseau,apprentissage,3ada377d-3c8c-498c-971b,601.9671872119665
60100537-d4f3-47c1-9231,sans oiseau,apprentissage,60100537-d4f3-47c1-9231,2927.149584562505
55635fd7-aba8-47c4-8db7,sans oiseau,apprentissage,55635fd7-aba8-47c4-8db7,5517.837171424693
cd7e72d6-9a3a-4b83-bddb,avec oiseau,apprentissage,cd7e72d6-9a3a-4b83-bddb,10000.059315459006
19ba0c54-2972-4ceb-88d2,avec oiseau,apprentissage,19ba0c54-2972-4ceb-88d2,653.6781926196527
36456ceb-2ebe-4ce1-b018,avec oiseau,apprentissage,36456ceb-2ebe-4ce1-b018,11025.0
d561415f-cdef-430a-bb10,avec oiseau,apprentissage,d561415f-cdef-430a-bb10,7304.477703364913
997f9a93-de75-49e1-a900,avec oiseau,apprentissage,997f9a93-de75-49e1-a900,393.86722238761536
93f3722b-d0f4-4274-9f4c,avec oiseau,apprentissage,93f3722b-d0f4-4274-9f4c,8808.109167535235
7c1d1621-8903-47d0-b535,avec oiseau,apprentissage,7c1d1621-8903-47d0-b535,7916.6141458165675
ad33e7d3-97a5-4fef-84d4,avec oiseau,apprentissage,ad33e7d3-97a5-4fef-84d4,7786.455354864819
e9af39cb-441f-44ca-9378,sans oiseau,apprentissage,e9af39cb-441f-44ca-9378,826.030895334174
6e68da3e-2b71-4868-8d38,sans oiseau,apprentissage,6e68da3e-2b71-4868-8d38,948.9313439310275
3af703b0-a648-47a0-9e3a,sans oiseau,apprentissage,3af703b0-a648-47a0-9e3a,8953.907206398433
f91b6993-4c2f-47e0-a6fc,avec oiseau,apprentissage,f91b6993-4c2f-47e0-a6fc,3007.697280972231
5cb588a9-c27b-4b99-b712,sans oiseau,apprentissage,5cb588a9-c27b-4b99-b712,2619.7143359766164
4616ccba-c001-4e2a-a03d,avec oiseau,apprentissage,4616ccba-c001-4e2a-a03d,8511.447260650028
8ba7a3f6-c9e3-4415-866e,sans oiseau,apprentissage,8ba7a3f6-c9e3-4415-866e,530.959105236218
0c84fa82-7168-4c5f-8e51,avec oiseau,apprentissage,0c84fa82-7168-4c5f-8e51,7134.16871904517
8e634ca4-23eb-4c24-be22,avec oiseau,apprentissage,8e634ca4-23eb-4c24-be22,3454.332079021637
822ca9a0-ced5-401c-bbd5,avec oiseau,apprentissage,822ca9a0-ced5-401c-bbd5,8369.672459357731
f1639c07-58ce-40cf-835a,avec oiseau,apprentissage,f1639c07-58ce-40cf-835a,8779.757909551003
24ccb14f-a3d9-4a96-838b,sans oiseau,apprentissage,24ccb14f-a3d9-4a96-838b,11025.0
1c891fc7-f3c1-4061-a6a8,avec oiseau,apprentissage,1c891fc7-f3c1-4061-a6a8,11025.0
bc39351f-bcb0-4f6d-bd3a,avec oiseau,apprentissage,bc39351f-bcb0-4f6d-bd3a,7735.9103088040265
95e80007-25b5-4225-8ea2,avec oiseau,apprentissage,95e80007-25b5-4225-8ea2,2926.858852899182
eaff1748-bf12-44dd-b4f3,avec oiseau,apprentissage,eaff1748-bf12-44dd-b4f3,5713.328842310858
d546403d-e4aa-4482-9027,avec oiseau,apprentissage,d546403d-e4aa-4482-9027,8936.40556317781
3f24b1b2-0a27-49d2-8549,sans oiseau,apprentissage,3f24b1b2-0a27-49d2-8549,1831.8804297815907
66b780d9-c038-463f-ac30,avec oiseau,apprentissage,66b780d9-c038-463f-ac30,9415.169257448311
7a16af11-8294-467c-a25f,sans oiseau,apprentissage,7a16af11-8294-467c-a25f,1744.6527646215052
bf9bb0e9-fab2-4ea0-be32,sans oiseau,apprentissage,bf9bb0e9-fab2-4ea0-be32,3269.459523830923
3a9bbded-0b29-42c6-a0c1,sans oiseau,apprentissage,3a9bbded-0b29-42c6-a0c1,4896.386235080787
e2f5e4d4-0ff6-4f97-837e,avec oiseau,apprentissage,e2f5e4d4-0ff6-4f97-837e,7782.999501518104
efcb535e-0cd7-4acd-8776,avec oiseau,apprentissage,efcb535e-0cd7-4acd-8776,4707.4107344377735
f0317c1b-b7aa-4561-bb9d,avec oiseau,apprentissage,f0317c1b-b7aa-4561-bb9d,7523.928710292881
209bfd2c-333a-4134-8d01,avec oiseau,apprentissage,209bfd2c-333a-4134-8d01,4043.9124056056094
1161e08f-f920-4382-9f46,avec oiseau,apprentissage,1161e08f-f920-4382-9f46,358.75734120003244
37052fe7-f604-492f-959a,avec oiseau,apprentissage,37052fe7-f604-492f-959a,6044.831372690206
503e87bc-782e-440c-b0a1,avec oiseau,apprentissage,503e87bc-782e-440c-b0a1,4573.648433953699
095fb73e-498b-4729-8ffe,avec oiseau,apprentissage,095fb73e-498b-4729-8ffe,4708.3372516750915
4b2a2bae-7ca5-4a88-94d6,avec oiseau,apprentissage,4b2a2bae-7ca5-4a88-94d6,4385.055075915451
bfe02814-f5b4-4bce-89b2,avec oiseau,apprentissage,bfe02814-f5b4-4bce-89b2,7944.649544122435
884f5ea0-53ad-46a8-98ce,avec oiseau,apprentissage,884f5ea0-53ad-46a8-98ce,501.08663292646617
d66e74a1-097c-41bd-93b9,avec oiseau,apprentissage,d66e74a1-097c-41bd-93b9,1549.6089204037999
7d814a09-b6a9-47b5-842e,avec oiseau,apprentissage,7d814a09-b6a9-47b5-842e,4149.955773668945
43484a92-5296-4187-ba28,sans oiseau,apprentissage,43484a92-5296-4187-ba28,1640.532783625421
dfdca0ec-5ad9-4813-9911,avec oiseau,apprentissage,dfdca0ec-5ad9-4813-9911,2710.0542142288887
70c7168d-31b0-4c00-9e4b,avec oiseau,apprentissage,70c7168d-31b0-4c00-9e4b,2071.48299006739
9cb0ea20-c7e6-4239-98e1,sans oiseau,apprentissage,9cb0ea20-c7e6-4239-98e1,822.6674981697894
c0d9823b-86ce-4ba5-ac31,avec oiseau,apprentissage,c0d9823b-86ce-4ba5-ac31,1865.2308958233493
0a9da934-d6ac-48f1-9739,avec oiseau,apprentissage,0a9da934-d6ac-48f1-9739,8095.460977837257
c7baecba-a0ee-49cd-a8ad,avec oiseau,apprentissage,c7baecba-a0ee-49cd-a8ad,2902.3672441956996
f6e45061-7f9f-404a-aa97,avec oiseau,apprentissage,f6e45061-7f9f-404a-aa97,7342.139393664748
2729d95d-2b36-4086-925f,avec oiseau,apprentissage,2729d95d-2b36-4086-925f,6227.932030208795
70bc6405-8bf6-4227-b8d6,avec oiseau,apprentissage,70bc6405-8bf6-4227-b8d6,7878.226084198124
e3aaf583-6813-4889-ab35,avec oiseau,apprentissage,e3aaf583-6813-4889-ab35,3734.5491495691335
94984fa7-6aa1-4208-b19c,avec oiseau,apprentissage,94984fa7-6aa1-4208-b19c,6658.908548548904
bc48d79a-45ab-46b1-b332,sans oiseau,apprentissage,bc48d79a-45ab-46b1-b332,7690.456439957779
41ca88f3-3929-4913-a156,sans oiseau,apprentissage,41ca88f3-3929-4913-a156,2353.08676892315
314b6fa8-85dd-46c0-9fd3,avec oiseau,apprentissage,314b6fa8-85dd-46c0-9fd3,8238.843053281269
85a35661-fe2a-43e1-a09a,avec oiseau,apprentissage,85a35661-fe2a-43e1-a09a,8513.897534439362
33212d79-7f39-4be9-a96b,sans oiseau,apprentissage,33212d79-7f39-4be9-a96b,4707.608460310157
27bbe9c9-e5e3-48af-94a7,avec oiseau,apprentissage,27bbe9c9-e5e3-48af-94a7,8520.393726595965
2d913501-9c10-46c4-ace3,avec oiseau,apprentissage,2d913501-9c10-46c4-ace3,7736.514581373472
4ed915e7-91b7-4c62-b129,avec oiseau,apprentissage,4ed915e7-91b7-4c62-b129,5770.252778255012
47240129-5048-4b13-ad12,avec oiseau,apprentissage,47240129-5048-4b13-ad12,3521.326125626838
4870a14f-b99b-4146-88ae,avec oiseau,apprentissage,4870a14f-b99b-4146-88ae,7000.409063841511
74965e19-9eb8-479c-b37a,avec oiseau,apprentissage,74965e19-9eb8-479c-b37a,4310.293076532094
fb56b316-0989-4527-b17a,avec oiseau,apprentissage,fb56b316-0989-4527-b17a,7065.3944858284885
52368ba9-eb5a-4990-925c,avec oiseau,apprentissage,52368ba9-eb5a-4990-925c,1520.9640315028823
27b011c9-509b-4701-ae09,avec oiseau,apprentissage,27b011c9-509b-4701-ae09,4601.781509648434
75a3cd4a-f2be-499f-80c9,avec oiseau,apprentissage,75a3cd4a-f2be-499f-80c9,7430.066442934856
e9b0aa70-024a-49bd-9f7a,avec oiseau,apprentissage,e9b0aa70-024a-49bd-9f7a,354.5702203250524
7c13c1f3-85da-4add-b78d,sans oiseau,apprentissage,7c13c1f3-85da-4add-b78d,4040.9273218857993
b6a6d901-c913-4abf-875c,avec oiseau,apprentissage,b6a6d901-c913-4abf-875c,1785.477570507546
0d30dbf2-dfdc-4e46-bce3,avec oiseau,apprentissage,0d30dbf2-dfdc-4e46-bce3,6359.131394055575
98fe674f-985a-4434-aa82,avec oiseau,apprentissage,98fe674f-985a-4434-aa82,4885.982466257005
e2de4e44-38b3-4691-be48,avec oiseau,apprentissage,e2de4e44-38b3-4691-be48,7391.901028685367
cb12d9ad-b87c-4ddc-a783,sans oiseau,apprentissage,cb12d9ad-b87c-4ddc-a783,1268.882703437351
694160df-f095-4588-aa87,avec oiseau,apprentissage,694160df-f095-4588-aa87,7905.039017848303
2720edf5-f0b5-4366-890c,avec oiseau,apprentissage,2720edf5-f0b5-4366-890c,6835.883921080408
ca7fe98a-2ee2-4880-9e5a,avec oiseau,apprentissage,ca7fe98a-2ee2-4880-9e5a,5705.688429804577
66f52ca8-0c81-4f95-ab05,avec oiseau,apprentissage,66f52ca8-0c81-4f95-ab05,7332.119052571604
18ca48d3-8489-45fd-8918,avec oiseau,apprentissage,18ca48d3-8489-45fd-8918,6210.508278521206
ff590119-21c3-44ed-9043,avec oiseau,apprentissage,ff590119-21c3-44ed-9043,4423.448050533652
61d82b4c-80a6-467c-bd48,avec oiseau,apprentissage,61d82b4c-80a6-467c-bd48,2236.7755018806365
7903a0e4-3410-437d-84c1,avec oiseau,apprentissage,7903a0e4-3410-437d-84c1,9857.919700127202
b9848c0a-7086-46eb-99da,sans oiseau,apprentissage,b9848c0a-7086-46eb-99da,1854.6635802190053
d4b6f995-bf08-4d1d-ba84,avec oiseau,apprentissage,d4b6f995-bf08-4d1d-ba84,4882.5982674901215
c83403e3-882d-42b1-8242,sans oiseau,apprentissage,c83403e3-882d-42b1-8242,2419.37251400276
e0038fd7-a1de-46d2-bf50,avec oiseau,apprentissage,e0038fd7-a1de-46d2-bf50,2362.606565806923
439510c3-6d8e-441e-ae06,sans oiseau,apprentissage,439510c3-6d8e-441e-ae06,11025.0
d3c368a8-148c-4d2b-a425,avec oiseau,apprentissage,d3c368a8-148c-4d2b-a425,719.6740693184798
e78b5524-9725-4218-b8f7,sans oiseau,apprentissage,e78b5524-9725-4218-b8f7,8720.779610795227
24aeef1a-9c3e-42c7-89d2,avec oiseau,apprentissage,24aeef1a-9c3e-42c7-89d2,10069.871985710033
6ce66c37-3a83-43b1-b0dd,avec oiseau,apprentissage,6ce66c37-3a83-43b1-b0dd,4815.258480632819
b587ad04-b97a-40e5-aa6f,avec oiseau,apprentissage,b587ad04-b97a-40e5-aa6f,10167.841484207962
cf2d87a9-b673-4c17-aa24,avec oiseau,apprentissage,cf2d87a9-b673-4c17-aa24,7871.597687955314
a85aacd7-985c-47ff-bba3,sans oiseau,apprentissage,a85aacd7-985c-47ff-bba3,792.906438604563
94cb6c5c-6940-4465-b371,sans oiseau,apprentissage,94cb6c5c-6940-4465-b371,6263.383988741238
c72f6909-dbb8-4dcc-a895,avec oiseau,apprentissage,c72f6909-dbb8-4dcc-a895,6140.508784740857
930f844e-6a20-4057-8a20,avec oiseau,apprentissage,930f844e-6a20-4057-8a20,7926.627250311531
2720e30d-d85a-43bb-ba65,avec oiseau,apprentissage,2720e30d-d85a-43bb-ba65,4494.462637689789
1f9248c3-c4f8-4a1e-b5b0,avec oiseau,apprentissage,1f9248c3-c4f8-4a1e-b5b0,1652.4879876211419
7935e96c-d54a-402f-a844,avec oiseau,apprentissage,7935e96c-d54a-402f-a844,3987.7067038350156
f26ff729-e1c3-4f32-876d,sans oiseau,apprentissage,f26ff729-e1c3-4f32-876d,10363.879942623616
1d1bfeca-4cdd-4b6e-b63e,avec oiseau,apprentissage,1d1bfeca-4cdd-4b6e-b63e,4099.313911286718
56954ba1-e51a-4768-b913,avec oiseau,apprentissage,56954ba1-e51a-4768-b913,4518.631762699938
8ceebbd2-2cfa-4084-b16d,avec oiseau,apprentissage,8ceebbd2-2cfa-4084-b16d,2518.809396786357
35f91fdf-ff1a-4438-978a,sans oiseau,apprentissage,35f91fdf-ff1a-4438-978a,2148.4208157018097
39544b95-f3da-4e3e-b235,sans oiseau,apprentissage,39544b95-f3da-4e3e-b235,10198.195323016285
001fceab-9866-48e8-a169,avec oiseau,apprentissage,001fceab-9866-48e8-a169,11025.0
94050cbf-20d0-4f32-9bb5,avec oiseau,apprentissage,94050cbf-20d0-4f32-9bb5,8427.733269434222
4dd43412-2238-4822-9c85,sans oiseau,apprentissage,4dd43412-2238-4822-9c85,5488.579528539338
9c7fbc88-7a1b-4e0f-862d,avec oiseau,apprentissage,9c7fbc88-7a1b-4e0f-862d,1238.8448814972585
f8b75e76-7158-4dd1-92ed,avec oiseau,apprentissage,f8b75e76-7158-4dd1-92ed,5026.105870873313
8b5324f7-652d-4e5f-91ac,avec oiseau,apprentissage,8b5324f7-652d-4e5f-91ac,3576.0986976112586
9776edb6-69f8-49bc-a60e,avec oiseau,apprentissage,9776edb6-69f8-49bc-a60e,8788.124575157475
4eec29b8-9b26-44d4-982d,avec oiseau,apprentissage,4eec29b8-9b26-44d4-982d,8290.791203510616
6d4d3b5b-e302-4499-a6d0,avec oiseau,apprentissage,6d4d3b5b-e302-4499-a6d0,7794.196601351899
4dd3ed2c-df0f-478c-8ef0,avec oiseau,apprentissage,4dd3ed2c-df0f-478c-8ef0,8446.786730895556
fa9be80b-d5ef-48ee-b90f,avec oiseau,apprentissage,fa9be80b-d5ef-48ee-b90f,7220.401770007307
42f0d325-4856-4c83-bbf7,sans oiseau,apprentissage,42f0d325-4856-4c83-bbf7,917.192867177233
363c1377-3522-4d17-9d1b,avec oiseau,apprentissage,363c1377-3522-4d17-9d1b,9544.44147369375
c15a0f72-8713-4a21-8bac,avec oiseau,apprentissage,c15a0f72-8713-4a21-8bac,7151.7557590344
5c5ba2d9-aea6-437d-9ea7,avec oiseau,apprentissage,5c5ba2d9-aea6-437d-9ea7,7439.888643741354
d0431d66-86cc-44e8-a971,avec oiseau,apprentissage,d0431d66-86cc-44e8-a971,635.996366331622
ead692ad-ac94-41a2-97dc,avec oiseau,apprentissage,ead692ad-ac94-41a2-97dc,5748.06838265283
bc64edda-cd48-48ff-8185,avec oiseau,apprentissage,bc64edda-cd48-48ff-8185,481.82185751783015
5fcc083c-f20a-43a4-a0a1,avec oiseau,apprentissage,5fcc083c-f20a-43a4-a0a1,254.5120671563484
32270297-202e-4195-9c72,avec oiseau,apprentissage,32270297-202e-4195-9c72,11025.0
724f153a-d58a-4399-b69e,avec oiseau,apprentissage,724f153a-d58a-4399-b69e,4690.064932126697
21af83fe-53cc-4149-9a9f,avec oiseau,apprentissage,21af83fe-53cc-4149-9a9f,5380.365503802538
3b708a26-5f06-4866-a95e,avec oiseau,apprentissage,3b708a26-5f06-4866-a95e,4865.922628477283
c3d508c7-fe16-4a5b-ab1c,avec oiseau,apprentissage,c3d508c7-fe16-4a5b-ab1c,4797.878737074864
5a2cda1b-8b6d-4352-bb28,avec oiseau,apprentissage,5a2cda1b-8b6d-4352-bb28,2989.014587674903
55669325-a1ff-4b52-8298,avec oiseau,apprentissage,55669325-a1ff-4b52-8298,3278.2244811824817
9d275d43-9001-4258-a7d5,avec oiseau,apprentissage,9d275d43-9001-4258-a7d5,1165.350475135915
78107efe-c9b6-413c-bd4e,avec oiseau,apprentissage,78107efe-c9b6-413c-bd4e,10389.465688889693
427457ad-1534-4055-a761,avec oiseau,apprentissage,427457ad-1534-4055-a761,4238.010674779259
b275a3aa-67db-4752-9fda,avec oiseau,apprentissage,b275a3aa-67db-4752-9fda,7337.443014455976
876f0919-41bc-4f5c-a002,avec oiseau,apprentissage,876f0919-41bc-4f5c-a002,10329.451311589552
3661273c-19b9-4ea0-abc5,avec oiseau,apprentissage,3661273c-19b9-4ea0-abc5,2467.397697919971
2ffde17c-7662-4c9c-9e82,sans oiseau,apprentissage,2ffde17c-7662-4c9c-9e82,10321.708300630598
8b31560c-c3ca-4fcd-9f8b,avec oiseau,apprentissage,8b31560c-c3ca-4fcd-9f8b,5208.184619567681
48050e1e-2547-4a71-aa1f,avec oiseau,apprentissage,48050e1e-2547-4a71-aa1f,5657.067173671818
c71a9abf-ea51-4984-9fac,sans oiseau,apprentissage,c71a9abf-ea51-4984-9fac,2855.767196245626
a27e96b6-f882-45d5-bdcd,avec oiseau,apprentissage,a27e96b6-f882-45d5-bdcd,3692.353287714687
9e0a68c9-5139-4f08-ab98,avec oiseau,apprentissage,9e0a68c9-5139-4f08-ab98,1669.9101071139141
d4d96edb-eb14-452c-ae73,avec oiseau,apprentissage,d4d96edb-eb14-452c-ae73,7998.677189960848
4159eece-01ee-4025-9f18,avec oiseau,apprentissage,4159eece-01ee-4025-9f18,1917.960811139213
202daf95-f222-43e6-847b,sans oiseau,apprentissage,202daf95-f222-43e6-847b,2356.1323375100305
5fc617e6-c748-4ca0-9a6e,avec oiseau,apprentissage,5fc617e6-c748-4ca0-9a6e,7213.687974222118
f78e74b0-b8e7-48dc-98d9,avec oiseau,apprentissage,f78e74b0-b8e7-48dc-98d9,661.7168258951527
1420fe6b-0fa8-4d30-bb35,avec oiseau,apprentissage,1420fe6b-0fa8-4d30-bb35,8899.374206262317
e2523ace-8c13-4c9f-ac83,sans oiseau,apprentissage,e2523ace-8c13-4c9f-ac83,8296.43935763308
f16af29e-2752-4e1e-b022,avec oiseau,apprentissage,f16af29e-2752-4e1e-b022,2167.264337329833
1db78991-cf12-4df9-b480,avec oiseau,apprentissage,1db78991-cf12-4df9-b480,449.240409833834
822a9fe8-7f82-47c7-a763,sans oiseau,apprentissage,822a9fe8-7f82-47c7-a763,3836.9231914260195
b3564d6b-6568-4d12-be1f,avec oiseau,apprentissage,b3564d6b-6568-4d12-be1f,1139.974093732763
18e3abd5-d2a6-4ec4-83f0,avec oiseau,apprentissage,18e3abd5-d2a6-4ec4-83f0,7857.94947089231
c2887c49-2d20-43a3-8bb5,avec oiseau,apprentissage,c2887c49-2d20-43a3-8bb5,10337.729868128881
80a7921f-5a3f-4c33-9e59,avec oiseau,apprentissage,80a7921f-5a3f-4c33-9e59,1217.4387383494848
d09bf6fc-6275-47b2-9a3e,avec oiseau,apprentissage,d09bf6fc-6275-47b2-9a3e,4871.0340353193305
2942e5e9-1a30-4a1d-b365,avec oiseau,apprentissage,2942e5e9-1a30-4a1d-b365,305.7345436216844
7cff00be-21e0-4e41-9acc,avec oiseau,apprentissage,7cff00be-21e0-4e41-9acc,538.007583670133
800df129-b59f-4732-b8f5,avec oiseau,apprentissage,800df129-b59f-4732-b8f5,309.96368306833784
91a1e202-a768-4da7-b0d7,avec oiseau,apprentissage,91a1e202-a768-4da7-b0d7,11025.0
cca1e270-2086-409a-a1b9,avec oiseau,apprentissage,cca1e270-2086-409a-a1b9,1912.899966697569
06f0ab7d-f6c3-4ed8-be35,avec oiseau,apprentissage,06f0ab7d-f6c3-4ed8-be35,2019.7043916654004
f0d0f7f4-f5e9-4ce9-a1c9,avec oiseau,apprentissage,f0d0f7f4-f5e9-4ce9-a1c9,4045.03489517886
bbddbb2b-1dfd-492b-8fd2,avec oiseau,apprentissage,bbddbb2b-1dfd-492b-8fd2,802.0462322631504
c97836eb-0647-46da-b2c9,avec oiseau,apprentissage,c97836eb-0647-46da-b2c9,3634.7976616667424
